OS,Device status,Name,Client security status,Patch status,Available patches count,Customer,Device Group,Logged in user,Owner,Last Activity,OS name,OS version,CCS version,CCC version,External IP,Internal IP,AD\LDAP,Domain\Workgroup,Model,Processor,Serial Number,System Model,System Manufacturer,Ownership Type,Registered,Local Time Zone,Service Pack,Reboot Time,Reboot Reason,CPU usage - %,CPU frequency,RAM usage - %,RAM usage - MB,Total RAM,Network Usage,Disk free - GB,Disk used - GB,Security Profiles
Windows,Online,SS3,安全,無修補程式可用,0,Default Customer,0_Server,OTSUKATW\administrator,ethan,2022/02/14 11:29:13 AM,Microsoft Windows Server 2012 R2 Standard (x64),6.3.9600,12.6.0.8441,6.43.41148.21120,118.163.125.1,192.168.1.73,192.168.1.10,otsukatw.corp,PowerEdge R920,Intel(R) Xeon(R) CPU E7-4880 v2 @ 2.50GHz,50DLZ72,PowerEdge R920,Dell Inc.,未指定,2020/08/28 04:09:13 PM,UTC +08:00,N/A,2022/02/09 10:09:11 PM,The process C:\Windows\Explorer.EXE (SS3) has initiated the 電源關閉 of computer SS3 on behalf of user OTSUKATW\Administrator for the following reason: 其他 (不在計劃之中).  Reason Code: 0x5000000.  Shutdown Type: 電源關閉.  Comment: .,22,2500,2.88,7542,262098,"Broadcom NetXtreme Gigabit Ethernet - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Broadcom NetXtreme Gigabit Ethernet - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Broadcom NetXtreme Gigabit Ethernet - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Broadcom NetXtreme Gigabit Ethernet - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Network Adapter Multiplexor Driver - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:178.5|D:299.2|E:0,C:121.1|D:544.4|E:3.7,otsuka_no_fw
Windows,Online,TWOPFS1,安全,提供非關鍵修補程式,1,Default Customer,0_Server,OTSUKATW\administrator,alex,2022/02/14 11:25:28 AM,Microsoft Windows Server 2019 Standard (x64),10.0.17763,12.6.0.8441,6.43.41148.21120,60.251.177.151,192.168.1.14,192.168.1.10,otsukatw.corp,VMware Virtual Platform,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,VMware-56 4d 80 cc e4 5c b1 02-0f 86 c5 06 7a 88 90 75,VMware Virtual Platform,"VMware, Inc.",未指定,2020/08/28 04:04:23 PM,UTC +08:00,N/A,2022/02/10 06:23:09 PM,The process C:\Windows\system32\svchost.exe (TWOPFS1) has initiated the 重新啟動 of computer TWOPFS1 on behalf of user NT AUTHORITY\SYSTEM for the following reason: 作業系統: Service Pack (計劃之中).  Reason Code: 0x80020010.  Shutdown Type: 重新啟動.  Comment: .,26,2095,16.13,2621,16247,"vmxnet3  - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:69.1|D:0|E:264.1,C:53|D:0|E:1271.9,otsuka_no_fw
Windows,Online,.31-SS3DB,安全,提供非關鍵修補程式,1,Default Customer,0_Server,OTSUKATW\administrator,alex,2022/02/14 11:30:16 AM,Microsoft Windows Server 2019 Standard (x64),10.0.17763,12.6.0.8441,6.43.41148.21120,118.163.125.1,192.168.1.31,192.168.1.10,otsukatw.corp,VMware Virtual Platform,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,VMware-7e 21 2c 42 a2 86 52 ef-be f9 6e 7a 4c 7f 80 dd,VMware Virtual Platform,"VMware, Inc.",未指定,2020/08/28 04:00:09 PM,UTC +08:00,N/A,2022/02/10 04:22:24 PM,‎2022/‎2/‎10 上 下午 04:21:26 的系統上次發生意外的關機。.,14,2095,13.38,3289,24575,"vmxnet3  - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:152.6|D:559.4|E:0,C:51.7|D:259.8|E:0,otsuka_no_fw
Windows,Online,e-learning,安全,提供非關鍵修補程式,1,Default Customer,0_Server,OTSUKATW\administrator,alex,2022/02/14 11:35:18 AM,Microsoft Windows Server 2019 Standard (x64),10.0.17763,12.6.0.8441,6.43.41148.21120,60.251.177.151,192.168.1.68,192.168.1.10,otsukatw.corp,VMware Virtual Platform,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,VMware-42 0f 24 7d 47 ff a6 3c-7d 41 af ff ce 84 d9 2b,VMware Virtual Platform,"VMware, Inc.",未指定,2020/08/28 04:00:08 PM,UTC +08:00,N/A,2022/02/14 08:49:09 AM,The process C:\Windows\system32\SystemSettingsAdminFlows.exe (E-LEARNING) has initiated the 重新啟動 of computer E-LEARNING on behalf of user OTSUKATW\Administrator for the following reason: 作業系統: 修復 (不在計劃之中).  Reason Code: 0x4020002.  Shutdown Type: 重新啟動.  Comment: .,100,2095,38.86,3183,8191,"vmxnet3  - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:148|D:199.5|E:0,C:107.4|D:56.5|E:0,otsuka_no_fw
Windows,Online,DC01,安全,提供非關鍵修補程式,1,Default Customer,0_Server,OTSUKATW\administrator,alex,2022/02/14 11:31:34 AM,Microsoft Windows Server 2019 Standard (x64),10.0.17763,12.6.0.8441,6.43.41148.21120,60.251.177.151,192.168.1.10,192.168.1.10,otsukatw.corp,"VMware7,1",Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,VMware-56 4d 6f 1e f1 80 aa 5c-18 c9 d0 7f 0e 50 13 0b,"VMware7,1","VMware, Inc.",未指定,2020/08/28 03:56:00 PM,UTC +08:00,N/A,2022/02/10 04:22:32 PM,The process C:\Windows\system32\SystemSettingsAdminFlows.exe (DC01) has initiated the 重新啟動 of computer DC01 on behalf of user OTSUKATW\Administrator for the following reason: 其他 (不在計劃之中).  Reason Code: 0x5000000.  Shutdown Type: 重新啟動.  Comment: .,0,2095,38.32,1569,4094,"vmxnet3  - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:131.7|D:0,C:31.5|D:0,otsuka_no_fw
Windows,Online,DebraYang,安全,提供非關鍵修補程式,2,Default Customer,1_財務部,OTSUKATW\Debrayang,alex,2022/02/14 11:35:36 AM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.6.0.8441,6.39.39660.20120,118.163.125.1,192.168.1.162,192.168.1.11,otsukatw.corp,OptiPlex 3040,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz,7W0MCD2,OptiPlex 3040,Dell Inc.,未指定,2020/08/28 03:14:51 PM,UTC +08:00,N/A,2022/02/09 05:10:20 PM,The process C:\WINDOWS\system32\winlogon.exe (DEBRAYANG) has initiated the 關機 of computer DEBRAYANG on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,2,3192,22.1,1784,8074,"Realtek PCIe GBE Family Controller - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:58.4|D:0,C:160.4|D:0,otsuka_no_fw
Windows,Offline,Shelly_Dell,安全,提供非關鍵修補程式,1,Default Customer,1_財務部,N/A,alex,2022/02/11 05:36:05 PM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.6.0.8441,6.43.41148.21120,60.251.177.151,192.168.1.160,192.168.1.11,otsukatw.corp,OptiPlex 3040,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz,7W0PCD2,OptiPlex 3040,Dell Inc.,未指定,2020/08/28 03:14:33 PM,UTC +08:00,N/A,2022/02/11 05:33:21 PM,The process C:\Windows\System32\RuntimeBroker.exe (SHELLY_DELL) has initiated the 重新啟動 of computer SHELLY_DELL on behalf of user OTSUKATW\shelly for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 重新啟動.  Comment: .,83,3192,25.54,2062,8074,"Realtek PCIe GBE Family Controller - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:89.6|D:452.4|E:0,C:129.5|D:24.5|E:0,otsuka_no_fw
Windows,Online,BillCheng,安全,無修補程式可用,0,Default Customer,工廠-事務所,OTSUKATW\bill_cheng,ethan,2022/02/14 11:28:54 AM,Microsoft Windows 10 專業版 (x64),10.0.19044,12.6.0.8441,6.43.41148.21120,60.251.177.151,192.168.5.65,192.168.1.10,otsukatw.corp,Latitude 7480,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,BP5VJM2,Latitude 7480,Dell Inc.,未指定,2020/08/25 05:10:36 PM,UTC +08:00,N/A,2022/02/09 06:49:45 PM,The process C:\Windows\System32\RuntimeBroker.exe (BILLCHENG) has initiated the 電源關閉 of computer BILLCHENG on behalf of user OTSUKATW\bill_cheng for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,100,2400,16.13,3941,24436,"Intel(R) Ethernet Connection (4) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Citrix Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Dual Band Wireless-AC 8265 - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:45.9|D:70.3|E:1.1,C:239.3|D:131.7|E:0,otsuka_no_fw
Windows,Online,Katy-ASUS,安全,提供非關鍵修補程式,4,Default Customer,1_SFE,OTSUKATW\katy,ethan,2022/02/14 11:23:39 AM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.6.0.8441,6.43.41148.21120,118.163.125.1,192.168.6.71,192.168.1.10,otsukatw.corp,D830MT,Intel(R) Core(TM) i7-7700 CPU @ 3.60GHz,H7PFAG0008UP,D830MT,ASUSTeK COMPUTER INC.,未指定,2020/08/25 05:10:16 PM,UTC +08:00,N/A,2022/01/19 04:41:18 PM,The process C:\WINDOWS\servicing\TrustedInstaller.exe (KATY-ASUS) has initiated the 重新啟動 of computer KATY-ASUS on behalf of user NT AUTHORITY\SYSTEM for the following reason: 作業系統: 升級 (計劃之中).  Reason Code: 0x80020003.  Shutdown Type: 重新啟動.  Comment: .,76,3601,10.94,3571,32651,"Intel(R) Ethernet Connection (5) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:123.5|D:139.5|E:189.4|R:0,C:152.4|D:60.5|E:115.8|R:0,otsuka_no_fw
Windows,Offline,Carol_Wang,安全,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,N/A,ethan,2022/02/12 08:51:09 AM,Microsoft Windows 11 專業版 (x64),10.0.22000,12.4.0.8311,6.43.41148.21120,1.162.0.228,10.1.1.6,192.168.111.2,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,6294YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2020/08/25 05:10:14 PM,UTC +08:00,N/A,2022/02/09 12:52:19 PM,The process C:\Windows\System32\RuntimeBroker.exe (CAROL_WANG) has initiated the 電源關閉 of computer CAROL_WANG on behalf of user OTSUKATW\Carol_Wang for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,56,2208,44.51,3503,7871,"Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:55.5|D:47.1|E:29.5,C:85.8|D:52.9|E:158.3,otsuka_no_fw
Windows,Online,Irene_Chang,安全,提供非關鍵修補程式,1,Default Customer,1_RA&PV,OTSUKATW\Irene_chang,ethan,2022/02/14 11:29:17 AM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.6.0.8441,6.43.41148.21120,118.163.125.1,192.168.6.161,192.168.1.10,otsukatw.corp,OptiPlex 7050,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz,329Y6P2,OptiPlex 7050,Dell Inc.,未指定,2020/08/25 05:10:11 PM,UTC +08:00,N/A,2022/02/10 08:46:33 AM,‎2022/‎2/‎10 上 上午 12:04:02 的系統上次發生意外的關機。.,77,3192,29.83,2403,8056,"Intel(R) Ethernet Connection (5) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:7.9|D:24|E:0,C:113.1|D:82.2|E:0,otsuka_no_fw
Windows,Online,DixieTai-Dell,安全,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,OTSUKATW\Dixie.tai,ethan,2022/02/14 11:34:01 AM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.6.0.8441,6.43.41148.21120,60.251.177.151,192.168.6.206,192.168.1.11,otsukatw.corp,OptiPlex 7050,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz,329Z6P2,OptiPlex 7050,Dell Inc.,未指定,2020/08/25 05:10:03 PM,UTC +08:00,N/A,2022/01/18 08:55:22 AM,The process C:\WINDOWS\servicing\TrustedInstaller.exe (DIXIETAI-DELL) has initiated the 重新啟動 of computer DIXIETAI-DELL on behalf of user NT AUTHORITY\SYSTEM for the following reason: 作業系統: 升級 (計劃之中).  Reason Code: 0x80020003.  Shutdown Type: 重新啟動.  Comment: .,54,3192,28.12,2265,8056,"Intel(R) Ethernet Connection (5) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:32.5|D:58.9|E:0|F:10.8,C:88.7|D:47.4|E:0|F:4.7,otsuka_no_fw
Windows,Offline,Sophy,安全,提供非關鍵修補程式,3,Default Customer,Default Group - Default Customer,OTSUKATW\Sophy,ethan,2022/02/11 06:09:22 PM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.6.0.8441,6.43.41148.21120,118.163.125.1,192.168.6.57,192.168.1.10,otsukatw.corp,OptiPlex 7050,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz,329V6P2,OptiPlex 7050,Dell Inc.,未指定,2020/08/25 05:10:01 PM,UTC +08:00,N/A,2022/01/27 05:37:38 PM,The process C:\WINDOWS\system32\winlogon.exe (SOPHY) has initiated the 關機 of computer SOPHY on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,30,3192,48.23,3885,8055,"Intel(R) Ethernet Connection (5) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:41.4|D:89.6|E:0,C:79.8|D:16.6|E:0,otsuka_no_fw
Windows,Offline,Lisan,安全,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,OTSUKATW\Lisan,ethan,2022/02/14 09:50:22 AM,Microsoft Windows 10 專業版 (x64),10.0.19042,12.10.0.8697,6.43.41148.21120,114.37.229.159,"10.30.30.9,192.168.50.229",192.168.111.2,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,6594YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2020/08/25 05:09:56 PM,UTC +08:00,N/A,2022/02/11 06:10:05 PM,The process C:\WINDOWS\system32\winlogon.exe (LISAN) has initiated the 關機 of computer LISAN on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,49,2208,49.79,3919,7871,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet SSL VPN Virtual Ethernet Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:61.3|D:16.9,C:174.2|D:233.1,otsuka_no_fw
Windows,Online,Chun-5310,安全,無修補程式可用,0,Default Customer,1_RA&PV,OTSUKATW\Chun_Tu,ethan,2022/02/14 11:22:43 AM,Microsoft Windows 10 專業版 (x64),10.0.19044,12.6.0.8441,6.43.41148.21120,60.251.177.151,192.168.6.56,192.168.1.10,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,5394YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2020/08/25 05:09:43 PM,UTC +08:00,N/A,2022/02/14 09:06:17 AM,‎2022/‎2/‎11 上 下午 04:58:41 的系統上次發生意外的關機。.,27,2208,47,3699,7871,"Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Realtek USB GbE Family Controller - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:22.5|D:76.5,C:98.1|D:44.2,otsuka_no_fw
Windows,Online,HebeYu,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\hebe_yu,ethan,2022/02/14 11:26:24 AM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.4.0.8311,6.43.41148.21120,118.163.125.1,192.168.6.65,192.168.1.10,otsukatw.corp,OptiPlex 7050,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz,32927P2,OptiPlex 7050,Dell Inc.,未指定,2020/08/25 05:09:37 PM,UTC +08:00,N/A,2022/02/11 01:38:21 PM,The process C:\WINDOWS\system32\winlogon.exe (HEBEYU) has initiated the 關機 of computer HEBEYU on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,54,3192,29.79,2400,8056,"Intel(R) Ethernet Connection (5) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:19.2|D:11.2|E:75.4|F:0,C:102|D:95.1|E:229.9|F:0,otsuka_no_fw
Windows,Offline,Patricia-Dell,安全,提供非關鍵修補程式,3,Default Customer,Default Group - Default Customer,OTSUKATW\patricia,ethan,2022/02/09 06:51:53 PM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.6.0.8441,6.43.41148.21120,118.163.125.1,192.168.1.167,192.168.1.11,otsukatw.corp,OptiPlex 7050,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz,32917P2,OptiPlex 7050,Dell Inc.,未指定,2020/08/25 04:26:16 PM,UTC +08:00,N/A,2022/01/14 05:39:40 PM,The process C:\WINDOWS\system32\winlogon.exe (PATRICIA-DELL) has initiated the 關機 of computer PATRICIA-DELL on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,39,3192,80.59,6492,8056,"Intel(R) Ethernet Connection (5) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:26.8|D:31.2|E:346.3|F:0,C:94.2|D:75|E:130.6|F:0,otsuka_no_fw
Windows,Online,RichardSuma7050,安全,提供非關鍵修補程式,1,Default Customer,1_資訊部,OTSUKATW\RichardSuma,ethan,2022/02/14 11:34:52 AM,Microsoft Windows 10 專業版 (x64),10.0.19044,12.6.0.8441,6.43.41148.21120,118.163.125.1,192.168.1.153,192.168.1.10,otsukatw.corp,OptiPlex 7050,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz,32BV6P2,OptiPlex 7050,Dell Inc.,未指定,2020/08/25 04:26:09 PM,UTC +08:00,N/A,2022/02/10 02:26:28 PM,‎2022/‎2/‎10 上 上午 12:03:30 的系統上次發生意外的關機。.,17,3192,8.2,2675,32631,"Intel(R) Ethernet Connection (5) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:775|D:752.3,C:161.9|D:6878.5,otsuka_no_fw
Windows,Online,Dell-KAWANAKA,有風險,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Kawanaka,ethan,2022/02/14 11:33:27 AM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.6.0.8441,6.43.41148.21120,118.163.125.1,192.168.1.161,192.168.1.11,otsukatw.corp,OptiPlex 7050,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz,328X6P2,OptiPlex 7050,Dell Inc.,未指定,2020/08/25 04:25:58 PM,UTC +08:00,N/A,2022/02/14 08:01:10 AM,‎2022/‎2/‎11 上 下午 03:37:45 的系統上次發生意外的關機。.,77,3192,32.68,2633,8056,"Intel(R) Ethernet Connection (5) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:23.3|D:12.6|E:0,C:97.6|D:93.6|E:0,All_off
Windows,Offline,Julia-Dell,安全,提供非關鍵修補程式,1,Default Customer,1_財務部,OTSUKATW\Julia,ethan,2022/02/08 05:17:32 PM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.6.0.8441,6.42.40901.21091,118.163.125.1,192.168.1.163,192.168.1.10,otsukatw.corp,OptiPlex 7050,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz,328W6P2,OptiPlex 7050,Dell Inc.,未指定,2020/08/25 04:25:49 PM,UTC +08:00,N/A,2022/02/07 05:22:17 PM,The process C:\WINDOWS\system32\winlogon.exe (JULIA-DELL) has initiated the 關機 of computer JULIA-DELL on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,83,3192,29.49,2376,8056,"Intel(R) Ethernet Connection (5) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:34.8|D:77.9|E:0,C:86.4|D:28.4|E:0,otsuka_no_fw
Windows,Online,Richard-9020,安全,無修補程式可用,0,Default Customer,1_資訊部,OTSUKATW\RichardSuma,ethan,2022/02/14 11:26:37 AM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.6.0.8441,6.43.41148.21120,118.163.125.1,192.168.1.165,192.168.1.11,otsukatw.corp,OptiPlex 9020,Intel(R) Core(TM) i7-4770 CPU @ 3.40GHz,18CM522,OptiPlex 9020,Dell Inc.,未指定,2020/08/25 04:25:45 PM,UTC +08:00,N/A,2022/02/11 12:07:21 PM,The process C:\WINDOWS\system32\MusNotificationUx.exe (RICHARD-9020) has initiated the 重新啟動 of computer RICHARD-9020 on behalf of user OTSUKATW\RichardSuma for the following reason: 作業系統: Service Pack (計劃之中).  Reason Code: 0x80020010.  Shutdown Type: 重新啟動.  Comment: .,74,3401,8.85,2893,32707,"Intel(R) Ethernet Connection I217-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:675.1|D:1378.5|E:1651.8|G:0,C:277.6|D:4344.6|E:5979|G:0,otsuka_no_fw
Windows,Offline,AmyPan,安全,提供非關鍵修補程式,3,Default Customer,1_財務部,OTSUKATW\amypan,ethan,2022/02/10 05:05:12 PM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.6.0.8441,6.43.41148.21120,60.251.177.151,192.168.1.162,192.168.1.11,otsukatw.corp,OptiPlex 7050,Intel(R) Core(TM) i5-6500 CPU @ 3.20GHz,328V6P2,OptiPlex 7050,Dell Inc.,未指定,2020/08/25 04:25:07 PM,UTC +08:00,N/A,2022/01/14 05:09:02 PM,The process C:\WINDOWS\system32\winlogon.exe (AMYPAN) has initiated the 關機 of computer AMYPAN on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,27,3192,62.61,5043,8055,"Intel(R) Ethernet Connection (5) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:30.3|D:24.7,C:91|D:81.5,otsuka_no_fw
